kind,name,state,lat,lon
zip,16228,,40.760813,-79.535765
zip,16229,,40.711759,-79.656252
zip,16230,,41.020482,-79.283246
zip,16232,,41.213584,-79.551244
zip,16233,,41.367965,-79.285336
zip,16235,,41.30579,-79.347387
zip,16236,,40.781222,-79.523713
zip,16238,,40.787653,-79.520411
zip,16239,,41.496972,-79.137779
zip,16240,,41.036013,-79.225
zip,16242,,40.98542,-79.372346
zip,16244,,40.804985,-79.279083
zip,16245,,41.001559,-79.293138
zip,16246,,40.791717,-79.182161
zip,16248,,41.034876,-79.504761
zip,16249,,40.759381,-79.326416
zip,16250,,40.775652,-79.237832
zip,16253,,40.956694,-79.343547
zip,16254,,41.255013,-79.450807
zip,16255,,41.128813,-79.466757
zip,16256,,40.855267,-79.134458
zip,16258,,41.230105,-79.272223
zip,16259,,40.925711,-79.451859
zip,16260,,41.410882,-79.239273
zip,16262,,40.837675,-79.652691
zip,16263,,40.801168,-79.341109
zip,16301,,41.453285,-79.622427
zip,16311,,41.462171,-80.042364
zip,16312,,41.932135,-79.303214
zip,16313,,41.714594,-79.145177
zip,16314,,41.520675,-80.07707
zip,16316,,41.595311,-80.284483
zip,16317,,41.532335,-79.85262
zip,16319,,41.324204,-79.623458
zip,16321,,41.568325,-79.400859
zip,16322,,41.605636,-79.384341
zip,16323,,41.417265,-79.830556
zip,16326,,41.376158,-79.43174
zip,16327,,41.637082,-79.959566
zip,16328,,41.650983,-79.72712
zip,16329,,41.852731,-79.26496
zip,16331,,41.287515,-79.559279
zip,16332,,41.356717,-79.369545
zip,16333,,41.749226,-78.932294
zip,16334,,41.304495,-79.44628
zip,16335,,41.630635,-80.153636
zip,16340,,41.798615,-79.417505
zip,16341,,41.562876,-79.547033
zip,16342,,41.314848,-79.928008
zip,16343,,41.425982,-79.752686
zip,16344,,41.470477,-79.683991
zip,16345,,41.944404,-79.082916
zip,16346,,41.378475,-79.672744
zip,16347,,41.660063,-79.070267
zip,16350,,41.956923,-79.334404
zip,16351,,41.675353,-79.370344
zip,16352,,41.766135,-79.036428
zip,16353,,41.492112,-79.389517
zip,16354,,41.614736,-79.706434
zip,16360,,41.679673,-79.890349
zip,16361,,41.391037,-79.340239
zip,16362,,41.450497,-79.965179
zip,16364,,41.351416,-79.527305
zip,16365,,41.840178,-79.157366
zip,16370,,41.557054,-79.449018
zip,16371,,41.867526,-79.318692
zip,16372,,41.201025,-79.874512
zip,16373,,41.208469,-79.698409
zip,16374,,41.263498,-79.815085
zip,16401,,41.878476,-80.40516
zip,16402,,41.961016,-79.469793
zip,16403,,41.792998,-80.014121
zip,16404,,41.725553,-79.789045
zip,16405,,41.937995,-79.533511
zip,16406,,41.750993,-80.363549
zip,16407,,41.915795,-79.68467
zip,16410,,41.922751,-80.308509
zip,16411,,41.978036,-80.447108
zip,16412,,41.882087,-80.159697
zip,16415,,42.037572,-80.230286
zip,16416,,41.826056,-79.473138
zip,16417,,41.969286,-80.310636
zip,16420,,41.694782,-79.545454
zip,16421,,42.169579,-79.939918
zip,16422,,41.667548,-80.310188
zip,16423,,42.021099,-80.340132
zip,16424,,41.661717,-80.448219
zip,16426,,41.984082,-80.125891
zip,16427,,41.874637,-79.971279
zip,16428,,42.171464,-79.831488
zip,16430,,42.001124,-80.41894
zip,16433,,41.737079,-80.140914
zip,16434,,41.79672,-79.668697
zip,16435,,41.822381,-80.382821
zip,16436,,41.862447,-79.506491
zip,16438,,41.89124,-79.847468
zip,16440,,41.782549,-80.126018
zip,16441,,41.95849,-79.983551
zip,16442,,42.048573,-79.825747
zip,16443,,41.940114,-80.47184
zip,16444,,41.871224,-80.120756
zip,16475,,41.876432,-80.361052
zip,16501,,42.121053,-80.089435
zip,16502,,42.110735,-80.101294
zip,16503,,42.127155,-80.061023
zip,16504,,42.109409,-80.048842
zip,16505,,42.11914,-80.127883
zip,16506,,42.063038,-80.156034
zip,16507,,42.139495,-80.084963
zip,16508,,42.097774,-80.091462
zip,16509,,42.060488,-80.045846
zip,16510,,42.108991,-79.954821
zip,16511,,42.167495,-80.005796
zip,16546,,42.103873,-80.053348
zip,16550,,42.133783,-80.084949
zip,16563,,42.117759,-79.98577
zip,16601,,40.552519,-78.372994
zip,16602,,40.484994,-78.397114
zip,16611,,40.571045,-78.091199
zip,16613,,40.53722,-78.532138
zip,16616,,40.769816,-78.458443
zip,16617,,40.603389,-78.329834
zip,16619,,40.683688,-78.415842
zip,16620,,40.838548,-78.351235
zip,16621,,40.258409,-78.108868
zip,16622,,40.328538,-78.069211
zip,16623,,40.27623,-78.045563
zip,16624,,40.565126,-78.606652
zip,16625,,40.282385,-78.519082
zip,16627,,40.752924,-78.504133
zip,16630,,40.462586,-78.580523
zip,16631,,40.27141,-78.347488
zip,16633,,40.159722,-78.232513
zip,16634,,40.210519,-78.173071
zip,16635,,40.407743,-78.477386
zip,16636,,40.600253,-78.502014
zip,16637,,40.342168,-78.470803
zip,16638,,40.338208,-78.20095
zip,16639,,40.681716,-78.463519
zip,16640,,40.708001,-78.572338
zip,16641,,40.50784,-78.571435
zip,16645,,40.803608,-78.500731
zip,16646,,40.689616,-78.726826
zip,16647,,40.380477,-78.113284
zip,16648,,40.441691,-78.33231
zip,16650,,40.112053,-78.291955
zip,16651,,40.851464,-78.380424
zip,16652,,40.516022,-77.950096
zip,16654,,40.491883,-78.028557
zip,16655,,40.227952,-78.502963
zip,16656,,40.807227,-78.555986
zip,16657,,40.338382,-78.160584
zip,16659,,40.160029,-78.388322
zip,16661,,40.831158,-78.461249
zip,16662,,40.295119,-78.297418
zip,16664,,40.177862,-78.420196
zip,16665,,40.389037,-78.434914
zip,16666,,40.867714,-78.313969
zip,16667,,40.182751,-78.52519
zip,16668,,40.653296,-78.622334
zip,16669,,40.655953,-77.906687
zip,16670,,40.259035,-78.507702
zip,16671,,40.787627,-78.39824
zip,16672,,40.186673,-78.236493
zip,16673,,40.30519,-78.388999
zip,16674,,40.186476,-78.079259
zip,16675,,40.687866,-78.678982
zip,16677,,40.815095,-78.245636
zip,16678,,40.225832,-78.2325
zip,16679,,40.155253,-78.194384
zip,16680,,40.743336,-78.377926
zip,16682,,40.271993,-78.456469
zip,16683,,40.663867,-78.065558
zip,16684,,40.635431,-78.296894
zip,16685,,40.280149,-78.080636
zip,16686,,40.670411,-78.240506
zip,16689,,40.075057,-78.084313
zip,16691,,40.07745,-78.147309
zip,16692,,40.750874,-78.710529
zip,16693,,40.465298,-78.224595
zip,16694,,40.189981,-78.1343
zip,16695,,40.204653,-78.336929
zip,16699,,40.447211,-78.560505
zip,16701,,41.918671,-78.750365
zip,16720,,41.603181,-78.009756
zip,16724,,41.746136,-78.389766
zip,16725,,41.899312,-78.661955
zip,16726,,41.802392,-78.575869
zip,16727,,41.98504,-78.533797
zip,16729,,41.969668,-78.481818
zip,16730,,41.817823,-78.422791
zip,16731,,41.951415,-78.360053
zip,16732,,41.8592,-78.608394
zip,16733,,41.700389,-78.572341
zip,16734,,41.615684,-78.847378
zip,16735,,41.628758,-78.806743
zip,16738,,41.806868,-78.732143
zip,16740,,41.652656,-78.509599
zip,16743,,41.767638,-78.232953
zip,16744,,41.875647,-78.569451
zip,16745,,41.925551,-78.489736
zip,16746,,41.793875,-78.122491
zip,16748,,41.942013,-78.144807
zip,16749,,41.759754,-78.420964
zip,16750,,41.901571,-78.291724
zip,16801,,40.78521,-77.842297
zip,16802,,40.798586,-77.864859
zip,16803,,40.808517,-77.894436
zip,16820,,40.919984,-77.386928
zip,16821,,40.957848,-78.194577
zip,16822,,41.137258,-77.707713
zip,16823,,40.931203,-77.759053
zip,16825,,40.98763,-78.31155
zip,16826,,41.062067,-77.586019
zip,16827,,40.76784,-77.772638
zip,16828,,40.804311,-77.695937
zip,16829,,41.084949,-77.887495
zip,16830,,41.090593,-78.438945
zip,16832,,40.842769,-77.425941
zip,16833,,40.943955,-78.572434
zip,16834,,41.051702,-78.087218
zip,16835,,40.906681,-77.877341
zip,16836,,41.145458,-78.26483
zip,16837,,40.94544,-78.474451
zip,16838,,41.005833,-78.651496
zip,16839,,41.003239,-78.106435
zip,16840,,40.924257,-78.20308
zip,16841,,41.035527,-77.690859
zip,16843,,41.011798,-78.46194
zip,16844,,40.912809,-77.93263
zip,16845,,41.113099,-77.927734
zip,16847,,40.999285,-78.165498
zip,16848,,41.011313,-77.533288
zip,16849,,40.961123,-78.115673
zip,16851,,40.812401,-77.80154
zip,16852,,40.936383,-77.538555
zip,16853,,40.940357,-77.786143
zip,16854,,40.896976,-77.472324
zip,16855,,41.005278,-78.353963
zip,16856,,40.928771,-77.650034
zip,16858,,41.003352,-78.209655
zip,16859,,41.046594,-78.041808
zip,16860,,40.937991,-78.179764
zip,16861,,40.873405,-78.519324
zip,16863,,40.907843,-78.474635
zip,16864,,41.154254,-77.798547
zip,16865,,40.724005,-77.955973
zip,16866,,40.867022,-78.165573
zip,16868,,40.727271,-77.89064
zip,16870,,40.801279,-78.049352
zip,16871,,41.191089,-78.035921
zip,16872,,40.967214,-77.359431
zip,16874,,40.985042,-77.951515
zip,16875,,40.840418,-77.587993
zip,16876,,40.965638,-78.287646
zip,16877,,40.733197,-78.067952
zip,16878,,40.940342,-78.351798
zip,16879,,40.964385,-78.140734
zip,16881,,41.02678,-78.320437
zip,16882,,40.907077,-77.338465
zip,16901,,41.734791,-77.315756
zip,16910,,41.7046,-76.831056
zip,16911,,41.676937,-77.101712
zip,16912,,41.666056,-77.067212
zip,16914,,41.854233,-76.783676
zip,16915,,41.774893,-77.96139
zip,16917,,41.722079,-77.056714
zip,16920,,41.973761,-77.283566
zip,16921,,41.723136,-77.522427
zip,16922,,41.680658,-77.7107
zip,16923,,41.950246,-77.87058
zip,16925,,41.948567,-76.78381
zip,16926,,41.715735,-76.700292
zip,16927,,41.965439,-77.659294
zip,16928,,41.952024,-77.433603
zip,16929,,41.963406,-77.134908
zip,16930,,41.583782,-77.138826
zip,16932,,41.779128,-76.939472
zip,16933,,41.819424,-77.062502
zip,16935,,41.869179,-77.333696
zip,16936,,41.951125,-76.967113
zip,16937,,41.967896,-77.710941
zip,16938,,41.591145,-77.370357
zip,16939,,41.680994,-77.014099
zip,16940,,41.977481,-77.233718
zip,16941,,41.988296,-77.758047
zip,16942,,41.965466,-77.354219
zip,16943,,41.848117,-77.616217
zip,16946,,41.915816,-77.142243
zip,16947,,41.759502,-76.804051
zip,16948,,41.854715,-77.759215
zip,16950,,41.895764,-77.543654
zip,17002,,40.46087,-77.869294
zip,17003,,40.356692,-76.552401
zip,17004,,40.601046,-77.730437
zip,17005,,40.603061,-76.810622
zip,17006,,40.335644,-77.492146
zip,17007,,40.139031,-77.118466
zip,17009,,40.636112,-77.565287
zip,17010,,40.278117,-76.583356
zip,17011,,40.23483,-76.928846
zip,17013,,40.241159,-77.183824
zip,17014,,40.6596,-77.193604
zip,17015,,40.183404,-77.232115
zip,17016,,40.273106,-76.406884
zip,17017,,40.627036,-76.899583
zip,17018,,40.422061,-76.826124
zip,17019,,40.094021,-77.022075
zip,17020,,40.414171,-77.041503
zip,17021,,40.330526,-77.668192
zip,17022,,40.167037,-76.608892
zip,17023,,40.581304,-76.811737
zip,17024,,40.406934,-77.306825
zip,17025,,40.294091,-76.974475
zip,17026,,40.473584,-76.437196
zip,17027,,40.157418,-76.982115
zip,17028,,40.402526,-76.675121
zip,17029,,40.558017,-77.616997
zip,17030,,40.608291,-76.744193
zip,17032,,40.493937,-76.813511
zip,17033,,40.269174,-76.628239
zip,17034,,40.20861,-76.785533
zip,17035,,40.403786,-77.581315
zip,17036,,40.258186,-76.720181
zip,17037,,40.432466,-77.427756
zip,17038,,40.467818,-76.538201
zip,17039,,40.292709,-76.240707
zip,17040,,40.296219,-77.340009
zip,17041,,40.216634,-76.539605
zip,17042,,40.296378,-76.421124
zip,17043,,40.247611,-76.900134
zip,17044,,40.582082,-77.590269
zip,17045,,40.597093,-77.000928
zip,17046,,40.381655,-76.429383
zip,17047,,40.371068,-77.411986
zip,17048,,40.582253,-76.691987
zip,17049,,40.651715,-77.259458
zip,17050,,40.247547,-77.030441
zip,17051,,40.459362,-77.764129
zip,17052,,40.276899,-77.986339
zip,17053,,40.32504,-77.026474
zip,17054,,40.496849,-77.727253
zip,17055,,40.177673,-76.997703
zip,17056,,40.533518,-77.355554
zip,17057,,40.19435,-76.726246
zip,17058,,40.501043,-77.548014
zip,17059,,40.589128,-77.390558
zip,17060,,40.512957,-77.860364
zip,17061,,40.563855,-76.900146
zip,17062,,40.546773,-77.187656
zip,17063,,40.761026,-77.484947
zip,17064,,40.241695,-76.475272
zip,17065,,40.070864,-77.232432
zip,17066,,40.359304,-77.854619
zip,17067,,40.390423,-76.315048
zip,17068,,40.399137,-77.182346
zip,17069,,40.458213,-76.98063
zip,17070,,40.199561,-76.854444
zip,17071,,40.295755,-77.614282
zip,17073,,40.302838,-76.255161
zip,17074,,40.479283,-77.148375
zip,17075,,40.39366,-77.834499
zip,17076,,40.620926,-77.307498
zip,17077,,40.402378,-76.536464
zip,17078,,40.287647,-76.580858
zip,17080,,40.640543,-76.802909
zip,17081,,40.201172,-77.283279
zip,17082,,40.495064,-77.44839
zip,17084,,40.675663,-77.626501
zip,17086,,40.690624,-77.122007
zip,17087,,40.404009,-76.268426
zip,17088,,40.300443,-76.295163
zip,17090,,40.318207,-77.181043
zip,17093,,40.310323,-76.927888
zip,17094,,40.585896,-77.222303
zip,17097,,40.574148,-76.676881
zip,17098,,40.589993,-76.630709
zip,17099,,40.63673,-77.580106
zip,17101,,40.258414,-76.89291
zip,17102,,40.267798,-76.902414
zip,17103,,40.274984,-76.863341
zip,17104,,40.255017,-76.8672
zip,17109,,40.289842,-76.824112
zip,17110,,40.323487,-76.888179
zip,17111,,40.270309,-76.780575
zip,17112,,40.373989,-76.770206
zip,17113,,40.230191,-76.821173
zip,17120,,40.265123,-76.882763
zip,17201,,39.96007,-77.657179
zip,17202,,39.923181,-77.690468
zip,17210,,40.191357,-77.661053
zip,17211,,39.754707,-78.414571
zip,17212,,39.812634,-78.064287
zip,17213,,40.261245,-77.764539
zip,17214,,39.748057,-77.470315
zip,17215,,40.083767,-77.878633
zip,17217,,40.238223,-77.722346
zip,17219,,40.223951,-77.69282
zip,17220,,40.174575,-77.73861
zip,17221,,40.049215,-77.822162
zip,17222,,39.895936,-77.493897
zip,17223,,40.064649,-77.941989
zip,17224,,39.979215,-77.884511
zip,17225,,39.783506,-77.76287
zip,17228,,39.995102,-78.098342
zip,17229,,40.084004,-78.010139
zip,17232,,40.094631,-77.633439
zip,17233,,39.975605,-77.98716
zip,17235,,39.857018,-77.697535
zip,17236,,39.800185,-77.947396
zip,17237,,39.837041,-77.540851
zip,17238,,39.861119,-78.130033
zip,17239,,40.139771,-77.830069
zip,17240,,40.150871,-77.579686
zip,17241,,40.181041,-77.406793
zip,17243,,40.28363,-77.815058
zip,17244,,40.090333,-77.672277
zip,17246,,40.060726,-77.675777
zip,17247,,39.798776,-77.579352
zip,17249,,40.241883,-77.900179
zip,17250,,39.736238,-77.522871
zip,17251,,40.12287,-77.666668
zip,17252,,39.912329,-77.82691
zip,17253,,40.212399,-78.006251
zip,17254,,39.96848,-77.58932
zip,17255,,40.14924,-77.866728
zip,17257,,40.055951,-77.496665
zip,17260,,40.296045,-77.893701
zip,17261,,39.859807,-77.511706
zip,17262,,40.127086,-77.767903
zip,17263,,39.724078,-77.717245
zip,17264,,40.179907,-77.993334
zip,17265,,40.032178,-77.774993
zip,17266,,40.088568,-77.412933
zip,17267,,39.807955,-78.239657
zip,17268,,39.774913,-77.575622
zip,17271,,40.101875,-77.803623
zip,17301,,39.895227,-76.978982
zip,17302,,39.81726,-76.41368
zip,17303,,39.92609,-77.29762
zip,17304,,39.977245,-77.232742
zip,17306,,39.983798,-77.249695
zip,17307,,39.956679,-77.315185
zip,17309,,39.87358,-76.448883
zip,17311,,39.816966,-76.841834
zip,17313,,39.884759,-76.657175
zip,17314,,39.749243,-76.325673
zip,17315,,40.013828,-76.868711
zip,17316,,39.965466,-77.007959
zip,17317,,39.971309,-76.522617
zip,17318,,40.020192,-76.726062
zip,17319,,40.160489,-76.793975
zip,17320,,39.770206,-77.387568
zip,17321,,39.749675,-76.444345
zip,17322,,39.855457,-76.535188
zip,17323,,40.075225,-77.026693
zip,17324,,40.030395,-77.236846
zip,17325,,39.826258,-77.227606
zip,17327,,39.779298,-76.753816
zip,17329,,39.758637,-76.852508
zip,17331,,39.791218,-76.980323
zip,17339,,40.134907,-76.876143
zip,17340,,39.755221,-77.116774
zip,17342,,39.852798,-76.707836
zip,17343,,39.868625,-77.329616
zip,17344,,39.805321,-77.018879
zip,17345,,40.072987,-76.727551
zip,17347,,40.046858,-76.675341
zip,17349,,39.745102,-76.65516
zip,17350,,39.890029,-77.079262
zip,17352,,39.761946,-76.500063
zip,17353,,39.887165,-77.393094
zip,17355,,39.75982,-76.696024
zip,17356,,39.898326,-76.583705
zip,17360,,39.851962,-76.753723
zip,17361,,39.766082,-76.676983
zip,17362,,39.847679,-76.868704
zip,17363,,39.767342,-76.585001
zip,17364,,39.92987,-76.900444
zip,17365,,40.061392,-76.940309
zip,17366,,39.93279,-76.556703
zip,17368,,39.984559,-76.519611
zip,17370,,40.118209,-76.782812
zip,17371,,39.902613,-76.787991
zip,17372,,39.992447,-77.107953
zip,17401,,39.958779,-76.733219
zip,17402,,39.956996,-76.659977
zip,17403,,39.919821,-76.711182
zip,17404,,40.002636,-76.773535
zip,17406,,40.014725,-76.640912
zip,17407,,39.887079,-76.71275
zip,17408,,39.93282,-76.799214
zip,17501,,40.156733,-76.20608
zip,17502,,40.101324,-76.66834
zip,17504,,40.024472,-76.328494
zip,17505,,40.063501,-76.192436
zip,17506,,40.117172,-76.052736
zip,17507,,40.198053,-76.01624
zip,17508,,40.124577,-76.213904
zip,17509,,39.906919,-76.029457
zip,17512,,40.040069,-76.486021
zip,17516,,39.926859,-76.384989
zip,17517,,40.244751,-76.132881
zip,17518,,39.80893,-76.253014
zip,17519,,40.141438,-76.023423
zip,17520,,40.097518,-76.349193
zip,17522,,40.173688,-76.170494
zip,17527,,40.016431,-75.994145
zip,17529,,40.041933,-76.097142
zip,17532,,39.858222,-76.287916
zip,17534,,40.036612,-76.112164
zip,17535,,40.012085,-76.036127
zip,17536,,39.848034,-76.073774
zip,17538,,40.082629,-76.414548
zip,17540,,40.097608,-76.189987
zip,17543,,40.181032,-76.29538
zip,17545,,40.172979,-76.422168
zip,17547,,40.070915,-76.584858
zip,17550,,40.074909,-76.583516
zip,17551,,39.978498,-76.372983
zip,17552,,40.108352,-76.51092
zip,17554,,40.040303,-76.424176
zip,17555,,40.122377,-75.959392
zip,17557,,40.102865,-76.075182
zip,17560,,39.912675,-76.227681
zip,17562,,39.969976,-76.091632
zip,17563,,39.760748,-76.193306
zip,17565,,39.890772,-76.335311
zip,17566,,39.867186,-76.147513
zip,17568,,39.948019,-76.234129
zip,17569,,40.271433,-76.096577
zip,17570,,40.12568,-76.570628
zip,17572,,40.005624,-76.15216
zip,17576,,40.037111,-76.197806
zip,17578,,40.229906,-76.166163
zip,17579,,39.960406,-76.180752
zip,17581,,40.155776,-76.054995
zip,17582,,39.988249,-76.454665
zip,17584,,39.959837,-76.265024
zip,17601,,40.072957,-76.313729
zip,17602,,40.014623,-76.246351
zip,17603,,40.030839,-76.330432
zip,17606,,40.112734,-76.304715
zip,17701,,41.345044,-76.857249
zip,17702,,41.183488,-77.077271
zip,17720,,41.179084,-77.202589
zip,17721,,41.181568,-77.319403
zip,17723,,41.435297,-77.471356
zip,17724,,41.6377,-76.800688
zip,17727,,41.529261,-77.464763
zip,17728,,41.334774,-77.078567
zip,17729,,41.511239,-77.736103
zip,17730,,41.106905,-76.875924
zip,17731,,41.42941,-76.578672
zip,17737,,41.285628,-76.683033
zip,17739,,41.416293,-77.393562
zip,17740,,41.235613,-77.256778
zip,17742,,41.239052,-76.579668
zip,17744,,41.240963,-77.153268
zip,17745,,41.285072,-77.471166
zip,17747,,41.032551,-77.331831
zip,17748,,41.147811,-77.340152
zip,17749,,41.072303,-76.81353
zip,17750,,41.057974,-77.483139
zip,17751,,41.129525,-77.521238
zip,17752,,41.183141,-76.91983
zip,17754,,41.311612,-76.889212
zip,17756,,41.204764,-76.729928
zip,17758,,41.350305,-76.544903
zip,17760,,41.413576,-77.657357
zip,17762,,41.284336,-76.699941
zip,17763,,41.502453,-76.912176
zip,17764,,41.342778,-77.826495
zip,17765,,41.581828,-76.982013
zip,17768,,41.558688,-76.755993
zip,17769,,41.510689,-77.496445
zip,17771,,41.437339,-77.03554
zip,17772,,41.125057,-76.713033
zip,17774,,41.251867,-76.546733
zip,17776,,41.41464,-77.292868
zip,17777,,41.106517,-76.821696
zip,17778,,41.296316,-77.979525
zip,17779,,41.208075,-77.37699
zip,17801,,40.837399,-76.760701
zip,17810,,41.100951,-77.03905
zip,17812,,40.733279,-77.23524
zip,17813,,40.786898,-77.184303
zip,17814,,41.258909,-76.371219
zip,17815,,41.022328,-76.429517
zip,17820,,40.895639,-76.403739
zip,17821,,40.990147,-76.644205
zip,17822,,40.968662,-76.603296
zip,17823,,40.744977,-76.777978
zip,17824,,40.867611,-76.492771
zip,17827,,40.75286,-76.968032
zip,17829,,40.900568,-77.1554
zip,17830,,40.686062,-76.805198
zip,17832,,40.805568,-76.455006
zip,17834,,40.78021,-76.466875
zip,17835,,40.883523,-77.197994
zip,17836,,40.714342,-76.606462
zip,17837,,40.974977,-76.94515
zip,17840,,40.774452,-76.426433
zip,17841,,40.72538,-77.363424
zip,17842,,40.801316,-77.043454
zip,17844,,40.959839,-77.085195
zip,17845,,40.88437,-77.21157
zip,17846,,41.141745,-76.517122
zip,17847,,41.007985,-76.810949
zip,17850,,40.967179,-76.858577
zip,17851,,40.8028,-76.424701
zip,17853,,40.687984,-77.010671
zip,17855,,40.889993,-76.967853
zip,17856,,41.045019,-77.008116
zip,17857,,40.932136,-76.772972
zip,17858,,40.84241,-76.423278
zip,17859,,41.116755,-76.398537
zip,17860,,40.839179,-76.603574
zip,17861,,40.77463,-77.076157
zip,17862,,40.860506,-77.056395
zip,17864,,40.704727,-76.905819
zip,17865,,40.986673,-76.789771
zip,17866,,40.771113,-76.596493
zip,17867,,40.714661,-76.690322
zip,17868,,40.955445,-76.630962
zip,17870,,40.80804,-76.887755
zip,17872,,40.758168,-76.688372
zip,17876,,40.858162,-76.825783
zip,17878,,41.176018,-76.323488
zip,17880,,40.891097,-77.123864
zip,17881,,40.780997,-76.686347
zip,17884,,41.051986,-76.674978
zip,17885,,40.866345,-77.314017
zip,17886,,41.018188,-76.876117
zip,17887,,41.07531,-76.895759
zip,17888,,40.818954,-76.378846
zip,17889,,40.877739,-76.921282
zip,17901,,40.694711,-76.274753
zip,17920,,40.811736,-76.3294
zip,17921,,40.751575,-76.360586
zip,17922,,40.582473,-76.110632
zip,17923,,40.661402,-76.318735
zip,17925,,40.757876,-76.074956
zip,17929,,40.631054,-76.192766
zip,17930,,40.708675,-76.115346
zip,17931,,40.786491,-76.214575
zip,17933,,40.603688,-76.242608
zip,17934,,40.799168,-76.213444
zip,17935,,40.794324,-76.280037
zip,17936,,40.750402,-76.340065
zip,17938,,40.654247,-76.501236
zip,17941,,40.686254,-76.613215
zip,17943,,40.761663,-76.379394
zip,17944,,40.66048,-76.289032
zip,17945,,40.785351,-76.375463
zip,17946,,40.810364,-76.256372
zip,17948,,40.820393,-76.144031
zip,17949,,40.796066,-76.236125
zip,17951,,40.679171,-76.244185
zip,17952,,40.764362,-76.060032
zip,17953,,40.746811,-76.100463
zip,17954,,40.690458,-76.259866
zip,17957,,40.593575,-76.516637
zip,17959,,40.739797,-76.164668
zip,17960,,40.697241,-75.947044
zip,17961,,40.649699,-76.060949
zip,17963,,40.559863,-76.394119
zip,17964,,40.702954,-76.514515
zip,17965,,40.699246,-76.165356
zip,17967,,40.869818,-76.207085
zip,17968,,40.641705,-76.626286
zip,17970,,40.720663,-76.190544
zip,17972,,40.579336,-76.227913
zip,17974,,40.695924,-76.236127
zip,17976,,40.819899,-76.210503
zip,17978,,40.616479,-76.652263
zip,17979,,40.567253,-76.202053
zip,17980,,40.518684,-76.644559
zip,17981,,40.630984,-76.392688
zip,17982,,40.768001,-76.038084
zip,17983,,40.643994,-76.55038
zip,17985,,40.918455,-76.23871
zip,18011,,40.477013,-75.646129
zip,18012,,40.811314,-75.591615
zip,18013,,40.853468,-75.165323
zip,18014,,40.76715,-75.413067
zip,18015,,40.587439,-75.366758
zip,18017,,40.659957,-75.387306
zip,18018,,40.627594,-75.395584
zip,18020,,40.672385,-75.327459
zip,18030,,40.804067,-75.663487
zip,18031,,40.559553,-75.648875
zip,18032,,40.656191,-75.467788
zip,18034,,40.541387,-75.41898
zip,18035,,40.751946,-75.537984
zip,18036,,40.509206,-75.388539
zip,18037,,40.683132,-75.547957
zip,18038,,40.794842,-75.486224
zip,18040,,40.745941,-75.225667
zip,18041,,40.420404,-75.50972
zip,18042,,40.643635,-75.226627
zip,18045,,40.691748,-75.274923
zip,18046,,40.548009,-75.560346
zip,18049,,40.522207,-75.490269
zip,18051,,40.59561,-75.666932
zip,18052,,40.657428,-75.504255
zip,18053,,40.71923,-75.704117
zip,18054,,40.352369,-75.438736
zip,18055,,40.591583,-75.304353
zip,18056,,40.447051,-75.547229
zip,18058,,40.888739,-75.49429
zip,18059,,40.723499,-75.543084
zip,18062,,40.505829,-75.579888
zip,18063,,40.782777,-75.181792
zip,18064,,40.757008,-75.315962
zip,18065,,40.699331,-75.612269
zip,18066,,40.664462,-75.7401
zip,18067,,40.717001,-75.482335
zip,18069,,40.625246,-75.615098
zip,18070,,40.430437,-75.539196
zip,18071,,40.834214,-75.555278
zip,18072,,40.84414,-75.259135
zip,18073,,40.386499,-75.47443
zip,18074,,40.316737,-75.515686
zip,18076,,40.373688,-75.481486
zip,18077,,40.570065,-75.237115
zip,18078,,40.670888,-75.620714
zip,18079,,40.744052,-75.656866
zip,18080,,40.730808,-75.638089
zip,18081,,40.563698,-75.281584
zip,18083,,40.755137,-75.264548
zip,18085,,40.741702,-75.254287
zip,18086,,40.739162,-75.548368
zip,18087,,40.556831,-75.593645
zip,18088,,40.765692,-75.557509
zip,18091,,40.824846,-75.325651
zip,18092,,40.469697,-75.51314
zip,18101,,40.603231,-75.469505
zip,18102,,40.607938,-75.476203
zip,18103,,40.570308,-75.488926
zip,18104,,40.611658,-75.546853
zip,18106,,40.563735,-75.565198
zip,18109,,40.635486,-75.441922
zip,18195,,40.584272,-75.624789
zip,18201,,40.951974,-75.953925
zip,18202,,40.954433,-76.045987
zip,18210,,41.001862,-75.59105
zip,18211,,40.744079,-75.830407
zip,18212,,40.772951,-75.718831
zip,18214,,40.805771,-76.088524
zip,18216,,40.942664,-75.889032
zip,18218,,40.81974,-75.916102
zip,18219,,40.991045,-76.058262
zip,18220,,40.837296,-76.081511
zip,18221,,41.001462,-75.918954
zip,18222,,41.035227,-76.003468
zip,18223,,40.98226,-75.950004
zip,18224,,41.024571,-75.889265
zip,18225,,40.981311,-75.971311
zip,18229,,40.931517,-75.682343
zip,18230,,40.920118,-75.930569
zip,18231,,40.900734,-76.004552
zip,18232,,40.837221,-75.873962
zip,18234,,40.992592,-75.964513
zip,18235,,40.835018,-75.691474
zip,18237,,40.878534,-76.050441
zip,18239,,40.989676,-75.981362
zip,18240,,40.862917,-75.842359
zip,18241,,40.944364,-76.164982
zip,18242,,40.90602,-76.123495
zip,18244,,40.823663,-75.66874
zip,18245,,40.85279,-76.030107
zip,18246,,40.95744,-76.195028
zip,18248,,40.900868,-76.094503
zip,18249,,40.987794,-76.116117
zip,18250,,40.812659,-75.858686
zip,18252,,40.781606,-75.972444
